id,name,latitude,longitude,street,house_number,zip,city,email,phone_number,website,acceptance_age,total_places,places_under_3,pedagogical_focus,thematic_focus,image_url,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time
624229,Kita Rappelkiste,52.45515028733311,13.380529560935791,Kunigundenstr.,1,12105,Berlin,info@Kita-Rappelkiste.berlin,+49-30-49085555,http://www.kita-rappelkista.berlin,12,25,10,"[""Situationsansatz""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:45,16:45,DIENSTAG,07:45,16:45,MITTWOCH,07:45,16:45,DONNERSTAG,07:45,16:45,FREITAG,07:45,16:45
662229,Christliche Kita Fischlein,52.52532096068531,13.471397800133563,Rudolf-Seiffert-Str.,53,10369,Berlin,kita.fischlein.berlin@gmail.com,+49-17623114017,,24,25,5,"[""Situationsansatz""]","[""Religionspädagogik"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
1111229,Bärenbande,52.49469385570027,13.324078614704078,Uhlandstr.,141,10719,Berlin,baerenbande1@web.de,+49-17622741005,,9,25,0,"[""Situationsansatz""]","[""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
972,EKT Girasole,52.480557095697385,13.331017526157495,Durlacher Str.,27,10715,Berlin,eikitagirasole_ev@web.de,+49-30-8548466,,18,32,9,"[""bilingual (deutsch-italienisch)""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
1820,EKT Wexstr.,52.47883245685691,13.332411065549165,Wexstr.,23,10715,Berlin,kitawex@gmx.de,+49-30-53059641,http://www.kinderladen-wexstrasse.de,12,20,8,"[""Körper und Bewegung"", ""Situationsansatz"", ""Ästhetische Bildung (Musik und Kunst)""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,15:30
1892,Kita Philippus/ Ev. Kirchengem. Philippus-Nathanael,52.47446396168994,13.336648986946129,Stierstr.,17,12159,Berlin,kita-philippus@kirche-in-friedenau.de,+49-30-8527634,,12,75,14,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,16:30
415129,Kinderladen Kaskelkinder,52.503453297750866,13.481891172519264,Türrschmidtstr.,33,10317,Berlin,vorstand@grossstadtindianer-berlin.de,+49-176-45940527,https://kaskelkinder.de/,12,30,10,"[""Situationsansatz"", ""Ansatz von Emmi Pikler""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
2369,EKT Sparrbande,52.54214242918733,13.359532741443035,Sparrstr.,21,13353,Berlin,ekt-sparrbande@t-online.de,+49-30-4533773,http://sparrbande.de/finden.html,12,15,4,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
478129,Kita Drachenhöhle,52.54821510278681,13.422910734366068,Gudvanger Str.,12,10439,Berlin,kita-dh@drachenreiter.berlin,+49-30-12029698,http://www.drachenreiter.berlin/drachenhoehle,12,25,9,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/478129,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
633229,EKT Mooswuffel,52.54488588458202,13.437633234399321,Naugarder Str.,15,10409,Berlin,kinderladen.mooswuffel@yahoo.de,+49-30,,11,23,10,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:45,16:45,DIENSTAG,07:45,16:45,MITTWOCH,07:45,16:45,DONNERSTAG,07:45,16:45,FREITAG,07:45,16:45
440129,Kita Ourania,52.48054311354444,13.330791270027879,Tübinger Str.,9,10715,Berlin,ourania@gmx.org,+49-157-91485303,http://www.kinderladen-ourania.de,12,15,2,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
61,Kita Gerne Groß/Kigä NordOst,52.54989131344752,13.405083527142153,Dänenstr.,22,10439,Berlin,kindergarten.daenenstrasse@kigaeno.de,+49-30-4457446,,9,60,23,"[""Offene-Arbeit""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/61,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
2311,Ev. Kita Erlöser,52.52200225234504,13.330340104785734,Wikingerufer,9,10555,Berlin,erloeser-kita@evkvbmn.de,+49-30-3912489,http://evkvbmn.de,12,60,0,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:30
733,"EKT - ""Eisbär""",52.54227561177203,13.359411274623662,Sparrstr.,20,13353,Berlin,ekt-eisbaer@gmx.de,+49-30-4539038,http://www.kinderladen-integration.de,12,13,4,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Integration von Kindern mit Behinderung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
466129,Kita Tübinger Straße,52.480726608656475,13.330478014692305,Tübinger Str.,1,10715,Berlin,kita-tuebinger@nbhs.de,+49-30-85073767,http://www.kita-tuebinger.nbhs.de,12,25,9,"[""Offene-Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/466129,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
765229,Kita Zaubertal,52.520485841947895,13.475876943076486,Scheffelstr.,10,10367,Berlin,kontakt@kitas-zauberinsel.de,+49-176-56815406,http://kitas-zauberinsel.de,12,25,10,"[""Situationsansatz""]","[""Theaterpädagogik"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
2384,EKT - Pustebär,52.54239727531509,13.359302034219224,Sparrstr.,19,13353,Berlin,ekt-pustebaer@web.de,+49-30-4533076,http://www.kinderladen-integration.de,12,13,4,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Integration von Kindern mit Behinderung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
833229,Kita Arielle 4,52.45733449312503,13.436264634671657,Britzer Damm,58,12347,Berlin,ali.altun@gmail.com,+49-30-25893553,http://www.grenzenlos-kind.com,12,80,26,"[""Situationsansatz""]","[""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
776,Kita Wiesenstr.,52.54704819226767,13.374341658272062,Wiesenstr.,49,13357,Berlin,wiesenstrasse@ortefuerkinder.de,+49-30-46060490,http://www.ortefuerkinder.de/unsere-kitas/wiesenstrasse/,12,124,21,[],"[""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)"", ""Sprachförderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/776,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
840,EKT - Der Kick - Initiative im Kiez,52.532600726651296,13.340932447150795,Birkenstr.,33,10551,Berlin,kitakickbirke@web.de,+49-30-3954982,,11,16,8,"[""Situationsansatz"", ""Integration von Kindern mit Behinderung""]","[""Ästhetische Bildung (Musik und Kunst)"", ""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
346129,Kita Am Zauberberg,52.541157022228965,13.449095308244079,Thomas-Mann-Str.,63,10409,Berlin,zauberberg@vielfarb.de,+49-30-516956220,https://www.vielfarb.de/kita-am-zauberberg/,2,130,38,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Sprache und Bewegung""]",https://kita-navigator.berlin.de/bilder/einrichtung/346129,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
479129,Kita an der alten Kastanie,52.528692591367616,13.469034010094344,Franz-Jacob-Str.,16,10369,Berlin,kita@abw-berlin.de,+49-30-97606526,,12,105,29,"[""Erlebnispädagogik, Bilingual""]","[""Natur- und Umweltpädagogik"", ""Integration von Kindern mit Behinderung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
510,Kita Perelsplatz des Pestalozzi-Fröbel-Hauses,52.476178001863815,13.333988345923576,Perelsplatz,5,12159,Berlin,platzanfrage-perelsplatz@pfh-berlin.de,+49-30-8513500,https://www.pfh-berlin.de/de/kita-perelsplatz,24,80,16,"[""Offene-Arbeit"", ""Konsultationseinrichtung offene Arbeit, Early Excellence""]","[""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,17:00
113129,Kita kribbel krabbel,52.54991425140936,13.412072435735006,Dänenstr.,4,10439,Berlin,kontakt@kribbelkrabbel.net,+49-30-84857511,,12,20,0,"[""Reggio-Pädagogik"", ""Offene-Arbeit"", ""Situationsansatz"", ""Ansatz von Emmi Pikler""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,,,,,,,,,,,,,,,
1548,Kinderladen Phönix,52.49824762907272,13.32252474002583,Pfalzburger Str.,9,10719,Berlin,gabriele.thuns@O2mail.de,+49-30-8738378,,18,20,8,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
2295,Kita Fantasia,52.53192256015805,13.339825711300762,Bredowstr.,27A,10551,Berlin,kita-fantasia@ortefuerkinder.de,+49-30-39895301,http://www.ortefuerkinder.de/unsere-kitas/fantasia/,6,120,39,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/2295,MONTAG,07:00,18:00,DIENSTAG,07:00,18:00,MITTWOCH,07:00,18:00,DONNERSTAG,07:00,18:00,FREITAG,07:00,18:00
108,Kita Zum klingenden Bäumchen,52.55003903094219,13.41058413754406,Dänenstr.,8,10439,Berlin,kita-zum-klingenden-baeumchen@jao-berlin.de,+49-30-4454600,http://www.jao-berlin.de,12,55,24,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Gesundheit"", ""Bilinguales Konzept""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:30,DIENSTAG,06:30,17:30,MITTWOCH,06:30,17:30,DONNERSTAG,06:30,17:30,FREITAG,06:30,17:30
2926,Ev. Kita Debora,52.47169147135958,13.466061821002238,Aronsstr.,134,12057,Berlin,kita.debora@veks.de,+49-30-68054945,,2,130,32,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
901,Kita an der TU Berlin,52.51464858894334,13.32526470376048,Marchstr.,8,10587,Berlin,kitatu@stw.berlin,+49-30-93939-8450,http://www.stw.berlin,2,112,48,"[""Offene-Arbeit"", ""Entwicklung kitaübergreifender päd. Standards, Verankerung in Konzeption""]","[""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,16:30,FREITAG,07:30,17:00
1815,EKT Wilde Hummeln,52.486082378342914,13.326385480190728,Mehlitzstr.,8,10715,Berlin,info@wilde-hummeln.de,+49-30-98350906,http://www.wilde-hummeln.de,18,17,10,"[""Montessori-Pädagogik"", ""Ansatz von Emmi Pikler""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:30,DIENSTAG,08:00,16:30,MITTWOCH,08:00,16:30,DONNERSTAG,08:00,16:30,FREITAG,08:00,16:30
1894,Kita der Kath. Kirchengem. St. Norbert,52.46855156526524,13.34326288667489,Rubensstr.,74,12157,Berlin,kita-st-konrad@gmx.de,+49-30-8557082,,12,50,12,"[""Offene-Arbeit""]","[""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,16:00
1897,Kita Lauterstr. 30,52.47452803280598,13.335579058461372,Lauterstr.,30,12159,Berlin,kita-lauter30@nbhs.de,+49-30-8524041,http://www.kita-lauter30.nbhs.de,12,20,5,"[""Situationsansatz""]","[""Theaterpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,16:30,DIENSTAG,06:30,16:30,MITTWOCH,06:30,16:30,DONNERSTAG,06:30,16:30,FREITAG,06:30,16:30
1381,Kita Sonnenkäfer,52.456666208516765,13.434547155892238,Holzmindener Str.,23,12347,Berlin,kita-sonnenkaefer@fippev.de,+49-306061912,http://www.fippev.de/sonnenkaefer,2,123,38,"[""Vorurteilsbewusste Bildung und Erziehung / alltagsintegrierte sprachliche Bildung""]","[""Interkulturelle Pädagogik"", ""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/1381,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:00
1239,EKT - Trotzköpfchen,52.471565854886386,13.338742983017834,Hedwigstr.,12,12159,Berlin,info@trotzköpfchen.de,+49-30-8526126,http://www.trotzköpfchen.de,24,16,2,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,16:00,DIENSTAG,08:00,16:00,MITTWOCH,08:00,16:00,DONNERSTAG,08:00,16:00,FREITAG,08:00,15:30
1781,Kindertagesstätte Heilig Kreuz,52.48265243718806,13.328116510529375,Am Volkspark,41,10715,Berlin,Kita@maria-unter-dem-kreuz.de,+49-30-8533592,http://www.maria-unter-dem-kreuz.de,14,70,11,"[""Religionspädagogik""]","[""Theaterpädagogik"", ""Religionspädagogik"", ""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Gesundheit"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:45,17:00,DIENSTAG,06:45,17:00,MITTWOCH,06:45,17:00,DONNERSTAG,06:45,17:00,FREITAG,06:45,16:00
773279,Kindertagesstätte Die Traumfänger,52.47045976859503,13.340075842871142,Sponholzstr.,26,12159,Berlin,friedenau@kita-traumfaenger.de,+49-30-493054819688,http://kita-traumfaenger.de,18,20,5,"[""Montessori-Pädagogik"", ""Ansatz von Emmi Pikler""]","[""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
109,Humanistische Kita Prenzlzwerge,52.54933697708519,13.420939841415235,Stahlheimer Str.,27,10439,Berlin,prenzlzwerge@humanistischekitas.de,+49-30-4457194,http://www.humanistischekitas.de,9,115,0,"[""Situationsansatz"", ""Offene-Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Ästhetische Bildung (Musik und Kunst)"", ""Theaterpädagogik"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/bilder/einrichtung/109,MONTAG,07:00,17:30,DIENSTAG,07:00,17:30,MITTWOCH,07:00,17:30,DONNERSTAG,07:00,17:30,FREITAG,07:00,17:30
2678,"Kita el caracol
bilingualer Kindergarten spanisch/deutsch",52.496323115568366,13.322179621505136,Pfalzburger Str.,14,10719,Berlin,kontakt@el-caracol.de,+49-30-8731502,http://www.el-caracol.de,12,40,17,"[""Theater als Erziehungsmittel und Bilingualität""]","[""Theaterpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
100030,"EKT ""Kajtek"" - Verein zur Förderung
polnischer Sprache",52.48877915702126,13.324439009546985,Holsteinische Str.,54,10717,Berlin,ekt-kajtek@web.de,+49-30-2152600,http://kitakajtek.blogspot.com,36,26,2,"[""Situationsansatz""]","[""Interkulturelle Pädagogik"", ""Körper und Bewegung"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,16:30
103,"Klax Krippen Regentropfenhaus und Wolkenzwerge;Klax Kindergärten Sternschnuppenhaus, Sonnenhaus und Wirbelwind",52.54961731747457,13.419242459541115,Scherenbergstr.,1,10439,Berlin,wolkenzwerge@klax-krippe.de,+49-30-44793363,http://www.klax-online.de,9,280,120,"[""Klax Pädagogik""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/103,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
2816,Waldorfkindergarten Elfenreigen,52.47379014290105,13.335599543559939,Lauterstr.,26,12159,Berlin,info@waldorfkiga-elfenreigen.de,+49-30-8514603,,15,29,11,"[""Waldorfpädagogik""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
128129,Kita Ourania,52.48857932614558,13.32442303905034,Holsteinische Str.,55,10717,Berlin,ourania@gmx.org,+49-30-86395453,http://www.kinderladen-ourania.de,12,20,6,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,16:00
754,Kita Hedwigstr.,52.47157719048091,13.338141844873268,Hedwigstr.,13,12159,Berlin,kita-hedwig@nbhs.de,+49-30-85079591,http://www.kita-hedwig.nbhs.de,0,0,0,[],[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:30,DIENSTAG,07:30,17:30,MITTWOCH,07:30,17:30,DONNERSTAG,07:30,17:30,FREITAG,07:30,17:30
1890,Kita Nathanael/ Ev. Kirchengem. Philippus-Nathanael,52.466701314085036,13.34507100298761,Grazer Platz,4,12157,Berlin,kita-nathanael@kirche-in-friedenau.de,+49-30-8551858,,12,78,33,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
532229,EKT el jardin de Mafalda,52.550604695196725,13.41052682178568,Seelower Str.,3,10439,Berlin,eljardindemafalda@t-online.de,+49-17672555089,,12,25,13,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
111,Humanistische Kita Mühlengeister,52.54339592655769,13.4456112676104,Thomas-Mann-Str.,17,10409,Berlin,muehlengeister@humanistischekitas.de,+49-30-4241731,http://www.humanistischekitas.de,12,150,0,"[""Freinet-Pädagogik"", ""Offene-Arbeit"", ""Situationsansatz"", ""Reggio-Pädagogik""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/111,MONTAG,06:00,18:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
136129,EKT Bullerbü,52.55062212353063,13.411557191238614,Schivelbeiner Str.,43,10439,Berlin,kinderladen.bullerbue@googlemail.com,+49-30-123,http://www.kila-bullerbue.de,18,21,7,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
1063279,el jardin de Mafalda Schivelbeiner Straße,52.55068473203506,13.410728949523486,Schivelbeiner Str.,40,10439,Berlin,eljardindemafalda@t-online.de,+49-176-72555089,,12,23,14,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
